station,latitude,longitude,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,relative_humidity_2m_max,precipitation_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,shortwave_radiation_mean
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-05,26.995833333333334,22.4,33.0,62.625,35,83,0.0,9.25,13.1,152.95833333333334,1011.3541666666666,1.3333333333333333,5466.0,227.75
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-06,26.7625,22.4,32.8,57.375,33,71,0.0,10.845833333333333,16.2,126.45833333333333,1012.8666666666667,0.041666666666666664,5498.0,229.08333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-07,26.47083333333333,21.4,33.1,57.0,31,76,0.0,10.637500000000001,15.5,134.79166666666666,1013.2541666666666,1.7916666666666667,5518.0,229.91666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-08,27.620833333333334,23.1,33.7,56.791666666666664,36,71,0.0,9.816666666666666,13.6,144.70833333333334,1013.1208333333334,2.2916666666666665,5316.0,221.5
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-09,26.6125,22.1,32.3,59.708333333333336,34,78,0.0,8.195833333333333,13.3,152.125,1012.6208333333334,1.375,5384.0,224.33333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-10,25.7,20.3,32.4,57.0,25,84,0.0,9.204166666666667,14.3,134.75,1010.5291666666667,0.0,5481.0,228.375
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-11,25.224999999999998,20.2,32.0,56.416666666666664,26,84,0.0,9.620833333333334,17.3,134.70833333333334,1011.0458333333332,0.0,5492.0,228.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-12,25.287499999999998,20.1,31.9,50.833333333333336,28,71,0.0,11.370833333333332,15.4,138.20833333333334,1012.0708333333333,0.0,5449.0,227.04166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-13,26.183333333333334,20.4,32.5,62.5,47,79,0.0,10.799999999999999,17.2,158.0,1011.0708333333333,1.4166666666666667,5173.0,215.54166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-14,27.554166666666664,22.7,33.4,67.91666666666667,44,82,0.0,9.887500000000001,14.9,162.79166666666666,1009.5458333333332,9.375,4845.0,201.875
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-15,27.837500000000002,24.2,32.3,70.58333333333333,51,89,0.0,9.4625,14.8,194.33333333333334,1009.7041666666668,24.083333333333332,4807.0,200.29166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-16,28.170833333333334,24.2,33.1,64.45833333333333,42,81,0.0,10.512500000000001,18.3,162.04166666666666,1010.0333333333333,16.958333333333332,5121.0,213.375
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-17,28.587500000000002,25.2,33.9,62.708333333333336,43,73,0.0,10.579166666666667,18.4,201.66666666666666,1009.0625,62.083333333333336,4872.0,203.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-18,27.558333333333334,24.4,30.8,71.04166666666667,60,84,0.1,8.104166666666666,12.5,185.08333333333334,1009.0291666666667,85.41666666666667,4660.0,194.16666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-19,27.866666666666664,25.4,32.2,65.91666666666667,53,79,0.0,10.3125,18.0,185.0,1009.3041666666667,61.166666666666664,4493.0,187.20833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-20,27.28333333333333,24.3,31.1,60.958333333333336,53,71,0.0,10.954166666666666,16.3,207.25,1010.5375,64.79166666666667,4061.0,169.20833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-21,26.633333333333336,22.6,31.0,62.375,52,72,0.0,9.991666666666667,16.4,182.79166666666666,1011.0833333333334,45.166666666666664,5004.0,208.5
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-22,25.575,21.1,30.9,73.75,52,89,0.0,8.004166666666666,16.7,180.95833333333334,1011.8166666666666,12.041666666666666,4979.0,207.45833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-23,25.7,21.2,30.6,73.08333333333333,53,94,0.0,9.225,17.6,206.58333333333334,1012.1374999999999,14.708333333333334,4996.0,208.16666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-24,25.754166666666666,21.7,31.0,66.5,38,86,0.0,8.708333333333334,16.0,194.08333333333334,1011.0208333333334,21.416666666666668,4697.0,195.70833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-25,26.349999999999998,22.8,31.0,68.33333333333333,44,84,0.0,8.004166666666666,17.4,178.04166666666666,1010.1333333333333,32.916666666666664,4287.0,178.625
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-26,26.275000000000002,21.3,31.4,63.25,37,87,0.0,12.120833333333332,21.5,178.875,1010.5500000000001,3.0,4888.0,203.66666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-27,27.587500000000002,23.5,33.0,42.583333333333336,29,54,0.0,13.6625,22.6,69.04166666666667,1011.9083333333333,1.1666666666666667,4951.0,206.29166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-28,27.166666666666668,23.2,32.3,50.958333333333336,38,68,0.0,11.858333333333334,15.6,78.20833333333333,1012.2708333333334,46.291666666666664,4049.0,168.70833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-29,27.21666666666667,24.3,31.6,64.83333333333333,46,77,0.0,9.145833333333334,14.3,162.75,1012.2291666666666,14.208333333333334,4739.0,197.45833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-11-30,27.025000000000002,22.9,32.0,67.16666666666667,49,83,0.0,9.166666666666666,16.0,156.625,1012.375,2.2083333333333335,4634.0,193.08333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-01,28.025000000000002,24.4,33.1,64.16666666666667,43,77,0.0,9.4125,16.8,179.25,1012.225,9.25,4682.0,195.08333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-02,27.349999999999998,23.6,32.8,65.58333333333333,41,84,0.0,10.483333333333333,19.5,148.70833333333334,1011.1416666666668,29.625,4728.0,197.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-03,26.379166666666666,21.5,32.5,62.333333333333336,35,83,0.0,9.704166666666667,17.3,166.70833333333334,1010.6458333333334,16.666666666666668,4831.0,201.29166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-04,25.754166666666666,20.3,32.4,63.916666666666664,28,90,0.0,7.983333333333333,14.0,143.375,1009.8000000000001,62.791666666666664,4780.0,199.16666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-05,25.4875,19.3,32.8,62.416666666666664,26,89,0.0,8.0625,14.3,137.83333333333334,1010.275,5.333333333333333,4892.0,203.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-06,25.633333333333336,20.1,32.9,51.333333333333336,22,70,0.0,9.262500000000001,15.3,154.04166666666666,1011.3916666666668,27.916666666666668,4940.0,205.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-07,25.95,20.3,33.4,49.125,23,67,0.0,9.820833333333333,17.2,133.25,1012.6833333333334,56.708333333333336,4907.0,204.45833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-08,25.96666666666667,20.7,33.0,52.583333333333336,32,73,0.0,10.4125,15.3,151.54166666666666,1012.5375,66.75,4784.0,199.33333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-09,26.429166666666664,21.7,32.7,57.875,37,71,0.0,8.741666666666667,14.7,159.25,1011.2208333333333,53.708333333333336,4373.0,182.20833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-10,27.316666666666666,24.3,31.0,65.58333333333333,49,77,0.0,7.245833333333334,14.5,203.45833333333334,1010.6583333333333,46.5,4388.0,182.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-11,25.8,24.4,28.0,71.16666666666667,62,83,1.0,8.879166666666666,15.0,292.0416666666667,1011.6625,85.33333333333333,2587.0,107.79166666666667
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-12,25.59166666666667,23.0,30.4,76.45833333333333,53,88,1.3,8.954166666666667,17.7,112.83333333333333,1010.8208333333333,79.58333333333333,2923.0,121.79166666666667
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-13,25.083333333333332,22.6,28.9,74.79166666666667,55,87,0.0,9.079166666666667,15.4,112.25,1009.9875000000001,92.04166666666667,3077.0,128.20833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-14,24.083333333333332,22.6,27.4,86.08333333333333,69,94,22.5,7.241666666666667,11.2,186.5,1010.475,67.375,2857.0,119.04166666666667
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-15,24.8,21.9,29.3,80.45833333333333,62,93,0.0,13.091666666666667,21.0,174.20833333333334,1011.7125,15.083333333333334,4344.0,181.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-16,24.870833333333334,21.9,29.3,78.70833333333333,61,90,0.0,12.220833333333333,19.4,160.54166666666666,1012.8458333333333,25.625,4562.0,190.08333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-17,25.233333333333334,21.5,30.2,76.20833333333333,51,90,0.0,11.424999999999999,19.5,165.33333333333334,1012.9958333333334,25.083333333333332,4625.0,192.70833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-18,25.025000000000002,21.2,30.8,74.41666666666667,45,89,0.0,9.854166666666666,15.3,143.08333333333334,1012.6125000000001,54.916666666666664,4678.0,194.91666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-19,25.420833333333334,20.6,31.9,65.66666666666667,31,90,0.0,11.058333333333332,18.4,147.58333333333334,1013.0500000000001,19.5,4719.0,196.625
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-20,25.0625,21.1,31.0,57.5,29,74,0.0,11.716666666666667,17.9,147.95833333333334,1013.6833333333334,15.583333333333334,4801.0,200.04166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-21,24.099999999999998,18.8,31.2,54.791666666666664,23,85,0.0,9.783333333333333,16.9,143.45833333333334,1012.5416666666666,10.666666666666666,4881.0,203.375
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-22,23.2,17.2,30.9,57.541666666666664,22,80,0.0,8.933333333333334,14.1,152.41666666666666,1011.4041666666667,56.625,4804.0,200.16666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-23,23.208333333333332,16.5,29.4,62.208333333333336,30,92,0.0,7.95,13.0,160.16666666666666,1010.225,24.208333333333332,4840.0,201.66666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-24,23.537499999999998,17.4,31.0,62.291666666666664,30,87,0.0,9.970833333333333,16.4,144.58333333333334,1009.1666666666666,0.0,4803.0,200.125
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-25,25.066666666666666,18.9,32.5,59.625,32,85,0.0,8.7125,12.8,174.54166666666666,1009.6875,0.375,4657.0,194.04166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-26,25.0,19.8,31.5,64.70833333333333,36,86,0.0,8.4375,14.3,157.58333333333334,1011.0916666666667,9.25,4659.0,194.125
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-27,24.775000000000002,20.8,30.0,67.79166666666667,50,86,0.0,12.887500000000001,20.9,202.875,1011.2375000000001,45.125,4609.0,192.04166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-28,23.224999999999998,19.7,28.3,49.75,31,62,0.0,15.441666666666668,23.1,245.16666666666666,1011.2875,4.375,4890.0,203.75
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-29,22.016666666666666,16.5,27.5,61.041666666666664,42,83,0.0,10.354166666666666,18.7,271.5833333333333,1010.4791666666666,3.3333333333333335,4787.0,199.45833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-30,22.96666666666667,18.3,28.7,65.41666666666667,48,80,0.0,11.329166666666666,20.4,229.04166666666666,1010.5833333333334,0.0,4733.0,197.20833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2020-12-31,24.495833333333334,19.1,32.0,66.54166666666667,38,86,0.0,10.566666666666666,15.3,199.33333333333334,1010.1208333333334,10.25,4723.0,196.79166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-01,25.425,20.8,31.7,70.125,44,87,0.0,8.466666666666667,17.3,202.20833333333334,1010.4833333333332,31.916666666666668,4358.0,181.58333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-02,24.96666666666667,22.6,28.9,75.33333333333333,61,91,0.0,8.65,16.2,248.875,1011.2458333333334,54.666666666666664,4311.0,179.625
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-03,24.366666666666664,21.5,28.3,69.33333333333333,58,83,0.0,10.008333333333333,18.0,224.54166666666666,1009.8000000000001,17.166666666666668,4673.0,194.70833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-04,24.02916666666667,21.2,28.0,66.08333333333333,54,78,0.0,9.112499999999999,16.6,260.9583333333333,1009.75,30.208333333333332,4313.0,179.70833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-05,24.008333333333336,21.2,28.4,67.45833333333333,54,80,0.4,12.183333333333332,20.9,246.375,1010.9125,23.333333333333332,4431.0,184.625
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-06,24.516666666666666,21.6,29.1,61.25,49,73,0.0,14.595833333333333,21.8,301.0833333333333,1010.4333333333334,43.375,4521.0,188.375
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-07,25.224999999999998,21.6,29.4,70.66666666666667,55,87,0.2,7.870833333333334,17.6,227.125,1008.3583333333332,51.583333333333336,3836.0,159.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-08,25.254166666666666,22.9,28.9,84.125,66,95,2.8,7.829166666666667,11.5,285.125,1007.8208333333333,49.25,3271.0,136.29166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-09,25.9375,22.9,30.3,78.25,55,91,0.2,9.5875,16.1,175.45833333333334,1008.4375,33.916666666666664,4436.0,184.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-10,26.916666666666668,23.9,31.0,76.125,57,92,0.0,7.9750000000000005,14.3,135.08333333333334,1009.1416666666668,35.708333333333336,4436.0,184.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-11,26.920833333333334,23.8,31.3,72.70833333333333,51,87,0.0,8.945833333333335,16.1,190.875,1010.1791666666667,18.041666666666668,4732.0,197.16666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-12,27.370833333333334,24.0,32.7,68.33333333333333,41,85,0.0,11.904166666666667,20.7,181.70833333333334,1010.75,20.083333333333332,4762.0,198.41666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-13,26.916666666666668,22.5,32.2,61.916666666666664,44,77,0.0,11.858333333333334,18.9,152.45833333333334,1010.4708333333333,12.75,4806.0,200.25
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-14,24.84583333333333,21.5,30.5,70.375,43,88,0.0,10.737499999999999,20.1,165.70833333333334,1009.9499999999999,44.125,4896.0,204.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-15,23.75,20.3,28.3,75.16666666666667,53,94,0.0,10.049999999999999,19.1,280.0416666666667,1009.475,24.833333333333332,4920.0,205.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-16,22.766666666666666,18.2,28.4,72.875,36,95,0.0,9.283333333333333,18.6,197.66666666666666,1008.5708333333333,3.625,5040.0,210.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-17,23.479166666666668,19.0,28.2,77.58333333333333,50,98,0.0,8.091666666666667,14.7,196.41666666666666,1009.0291666666667,30.0,4933.0,205.54166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-18,24.224999999999998,20.4,28.8,73.58333333333333,48,97,0.0,11.058333333333332,18.1,269.9166666666667,1010.5833333333334,4.291666666666667,4875.0,203.125
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-19,25.1875,21.0,29.9,60.708333333333336,44,78,0.0,12.229166666666666,17.2,279.0416666666667,1010.6833333333334,6.0,4996.0,208.16666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-20,24.712500000000002,20.1,30.4,56.541666666666664,33,80,0.0,11.5625,18.1,257.625,1011.625,0.0,5136.0,214.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-21,23.03333333333333,19.5,28.8,65.25,39,92,0.0,10.358333333333333,17.6,253.04166666666666,1011.5458333333332,0.5833333333333334,5305.0,221.04166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-22,23.066666666666666,18.3,29.7,75.16666666666667,43,94,0.0,9.666666666666666,18.6,229.20833333333334,1010.8041666666667,0.0,5181.0,215.875
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-23,24.150000000000002,20.0,30.6,68.0,40,88,0.0,11.945833333333333,20.1,266.7083333333333,1010.8625000000001,0.0,5238.0,218.25
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-24,23.820833333333336,19.2,29.4,62.041666666666664,42,89,0.0,11.995833333333332,19.6,282.5416666666667,1011.8458333333333,0.0,5272.0,219.66666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-25,22.491666666666664,16.7,29.0,64.0,36,89,0.0,11.391666666666666,19.1,241.91666666666666,1012.4,45.666666666666664,5349.0,222.875
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-26,21.9875,17.7,28.0,69.625,43,89,0.0,10.841666666666667,20.4,226.875,1011.9958333333334,9.416666666666666,5378.0,224.08333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-27,21.5125,16.9,27.1,71.45833333333333,47,92,0.0,9.775,18.4,256.5833333333333,1011.6041666666666,60.916666666666664,5477.0,228.20833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-28,21.608333333333334,17.0,27.6,71.25,47,90,0.0,11.225,20.0,270.625,1011.9875000000001,13.5,5471.0,227.95833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-29,22.429166666666664,16.7,28.2,62.75,44,87,0.0,9.904166666666667,17.9,239.45833333333334,1012.5708333333333,5.458333333333333,5434.0,226.41666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-30,23.133333333333336,17.3,30.0,62.708333333333336,36,87,0.0,10.6,19.9,190.25,1012.0083333333333,0.0,5463.0,227.625
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-01-31,23.554166666666664,17.9,30.9,61.625,33,88,0.0,10.841666666666667,19.2,208.75,1012.1958333333333,0.4583333333333333,5443.0,226.79166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-01,25.695833333333336,20.5,32.6,53.125,33,68,0.0,11.916666666666666,19.7,179.0,1013.4541666666668,7.583333333333333,5313.0,221.375
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-02,26.270833333333332,21.5,32.9,47.416666666666664,28,63,0.0,11.225,17.9,175.29166666666666,1013.6999999999999,2.2916666666666665,5496.0,229.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-03,24.97083333333333,19.1,31.3,53.416666666666664,29,82,0.0,8.416666666666666,16.6,159.5,1013.0083333333333,0.08333333333333333,5554.0,231.41666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-04,24.354166666666668,20.1,30.2,59.666666666666664,36,78,0.0,12.1875,21.1,230.375,1012.8583333333332,0.0,5572.0,232.16666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-05,24.329166666666666,20.1,29.9,53.083333333333336,31,75,0.0,14.229166666666666,22.7,269.25,1012.7041666666668,0.2916666666666667,5632.0,234.66666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-06,24.745833333333334,19.3,31.4,45.125,27,61,0.0,12.808333333333332,21.3,145.375,1011.8166666666666,23.791666666666668,5708.0,237.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-07,25.825,20.9,32.8,38.583333333333336,20,47,0.0,15.120833333333332,19.6,158.95833333333334,1012.3416666666667,0.0,5773.0,240.54166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-08,24.979166666666668,18.7,32.7,40.791666666666664,18,57,0.0,12.129166666666668,22.0,170.33333333333334,1012.8458333333333,0.0,5874.0,244.75
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-09,24.175,17.3,32.7,49.166666666666664,15,72,0.0,10.5,17.1,158.875,1011.8833333333333,0.0,5965.0,248.54166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-10,23.629166666666666,17.5,30.9,56.375,28,82,0.0,9.716666666666667,18.4,181.5,1010.8166666666666,78.70833333333333,5936.0,247.33333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-11,24.587500000000002,18.0,32.2,54.75,26,82,0.0,10.125,16.5,158.08333333333334,1009.6875,93.70833333333333,5890.0,245.41666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-12,24.5125,19.3,30.3,61.166666666666664,35,83,0.0,11.183333333333332,19.5,223.20833333333334,1010.4041666666667,45.25,5854.0,243.91666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-13,24.295833333333334,18.9,30.3,65.875,31,89,0.0,11.820833333333333,22.0,237.91666666666666,1011.6875,0.0,5876.0,244.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-14,24.2625,20.1,30.2,69.54166666666667,39,88,0.0,11.920833333333334,21.8,208.54166666666666,1011.9541666666668,1.4583333333333333,5853.0,243.875
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-15,24.208333333333332,20.6,28.6,72.125,50,92,0.0,13.595833333333333,23.4,262.25,1011.2208333333333,0.08333333333333333,5823.0,242.625
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-16,23.575,20.4,27.8,79.125,55,97,0.0,12.362499999999999,24.2,198.125,1011.0083333333333,6.916666666666667,5803.0,241.79166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-17,23.9875,20.1,28.8,76.33333333333333,48,95,0.0,12.012500000000001,24.7,216.66666666666666,1010.6083333333332,1.8333333333333333,5878.0,244.91666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-18,25.358333333333334,20.5,31.4,65.70833333333333,39,89,1.0,7.579166666666667,15.6,192.08333333333334,1010.9666666666667,21.25,5580.0,232.5
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-19,25.525000000000002,21.5,32.0,62.041666666666664,30,84,0.1,10.612499999999999,19.0,174.33333333333334,1012.6750000000001,24.25,5201.0,216.70833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-20,25.579166666666666,20.3,32.4,55.291666666666664,22,82,0.0,10.85,25.3,140.41666666666666,1012.6583333333333,16.541666666666668,5664.0,236.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-21,27.116666666666664,22.0,34.0,45.083333333333336,24,58,0.0,13.174999999999999,21.3,157.625,1012.2166666666667,17.458333333333332,5708.0,237.83333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-22,26.804166666666664,22.3,33.1,56.833333333333336,33,76,0.0,10.0375,20.5,176.33333333333334,1012.6083333333332,6.041666666666667,5862.0,244.25
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-23,26.604166666666668,21.8,31.7,60.625,41,84,0.0,8.916666666666666,18.7,191.91666666666666,1011.3375,2.25,5975.0,248.95833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-24,27.166666666666668,21.8,33.1,59.958333333333336,35,92,0.0,8.666666666666666,19.4,178.16666666666666,1009.9791666666666,2.7083333333333335,5986.0,249.41666666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-25,27.495833333333334,23.0,33.1,53.708333333333336,31,77,0.0,13.950000000000001,24.0,265.1666666666667,1010.6,3.5,6041.0,251.70833333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-26,26.070833333333336,21.8,30.3,66.33333333333333,46,84,0.0,12.325000000000001,20.7,229.20833333333334,1010.0041666666666,6.666666666666667,6098.0,254.08333333333334
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-27,26.150000000000002,20.8,31.2,68.95833333333333,42,94,0.0,12.695833333333333,24.2,217.41666666666666,1008.9083333333333,2.25,6138.0,255.75
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-02-28,27.579166666666666,21.7,34.3,56.291666666666664,30,84,0.0,12.054166666666667,21.8,243.33333333333334,1008.5375,2.4166666666666665,6197.0,258.2083333333333
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-01,28.400000000000002,24.0,35.1,48.916666666666664,26,59,0.0,13.916666666666666,23.2,269.4166666666667,1010.85,13.458333333333334,5869.0,244.54166666666666
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-02,28.075,22.0,34.4,43.916666666666664,27,69,0.0,12.7875,25.0,226.5,1011.6750000000001,1.3333333333333333,6358.0,264.9166666666667
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-03,28.308333333333334,22.3,36.3,39.583333333333336,18,57,0.0,12.091666666666667,21.9,213.16666666666666,1010.0416666666666,0.5833333333333334,6413.0,267.2083333333333
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-04,28.958333333333332,21.8,36.4,36.458333333333336,16,59,0.0,12.225,23.3,194.58333333333334,1009.5458333333332,1.875,6434.0,268.0833333333333
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-05,28.208333333333332,21.8,36.6,43.208333333333336,14,88,0.0,11.616666666666667,19.2,150.25,1010.5583333333334,0.0,6513.0,271.375
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-06,26.195833333333336,22.4,31.4,78.125,49,98,0.0,9.5625,18.2,199.83333333333334,1011.7041666666668,0.875,6429.0,267.875
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-07,26.462500000000002,21.0,32.9,66.70833333333333,28,97,0.0,10.679166666666667,19.9,192.0,1010.9499999999999,0.5833333333333334,6526.0,271.9166666666667
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-08,26.233333333333334,21.4,32.3,63.708333333333336,31,87,0.0,11.612499999999999,21.1,221.25,1010.6583333333333,0.0,6552.0,273.0
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-09,27.7375,22.7,34.9,57.333333333333336,24,89,0.0,13.116666666666667,24.2,227.66666666666666,1010.525,3.4166666666666665,6424.0,267.6666666666667
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-10,27.425,23.8,32.7,61.75,35,83,0.0,12.258333333333333,21.0,291.9583333333333,1010.5666666666666,12.333333333333334,6199.0,258.2916666666667
"Kurla, Mumbai - MPCB",19.0728,72.8826,2021-03-11,26.379166666666666,22.7,31.0,70.83333333333333,49,92,0.0,12.191666666666668,23.2,233.25,1010.8541666666666,5.541666666666667,6337.0,264.0416666666667
